ID,District,County,Route,BackPM,AheadPM,EA,EFIS,TYP,RTL Award,Activity Category,Support Cost ($K),R/W Capital ($K),Construction Capital ($K),Total ($K),Status,Activity/Project Location
MB001076,11,SD,76,27,27,3A413,1121000128.0,,,Safety - SI (201.010),90,0,106,196,Active,In San Diego County on Route 76 at 0.2 mile west of Agua Tibia Creek Bridge. Extend Guard Rail.
MB001077,11,SD,15,M6.1,M6.1,3A415,1121000131.0,,,Major Damage - Emergency Opening (201.130),40,0,101,141,Active,In San Diego County in San Diego on I-15 just south of I-8. EMERGENCY - Repair Concrete Barrier.
MB001078,11,SD,8,4.8,4.8,3A416,1121000132.0,,,Major Damage - Emergency Opening (201.130),150,0,330,480,Active,In San Diego County in San Diego on I-8 just west of Camino Del Rio overcrossing. EMERGENCY - Repair Voids.
MB001079,11,SD,78,12.7,12.7,3A420,1121000137.0,,,Safety - SI (201.010),129,0,300,429,Active,In San Diego County in the city of San Marcos at San Marcos Creek. Remove silt and debris.
MB001080,11,SD,78,R16.0,R16.0,3A421,1121000140.0,,,Major Damage - Emergency Opening (201.130),40,0,100,140,Active,In San Diego County in Escondido at the Escondido Maintenance Station. EMERGENCY - Replace leaking gas line.
MB001081,11,SD,8,15.8,15.8,3A422,1121000142.0,,,Major Damage - Emergency Opening (201.130),132,0,330,462,Active,In San Diego County in the city of El Cajon at the 8/67 Separation Bridge (Br. No. 57-0635). EMERGENCY - Repair Bridge Deck.
MB001082,11,SD,5,R60.0,R60.0,3A432,1121000165.0,,,Major Damage - Emergency Opening (201.130),120,0,300,420,Active,In San Diego County at the Aliso Creek SRRA (southbound). EMERGENCY - Repair Sinkhole.
MB001083,11,IMP,86,53.9,53.9,3A433,1121000166.0,,,Major Damage - Emergency Opening (201.130),120,0,300,420,Active,In Imperial County on SR-86 at Air Park Drive. EMERGENCY - Repair Pavement.
MB001090,11,SD,5,,,3A435,1121000169.0,,,Roadside (201.210),60,0,333,393,Active,In San Diego County in San Diego from J Street Overcrossing to 5/94 separation to construct access control.
MB001091,11,SD,5,2.0,R72.0,3A436,1121000175.0,,,Major Damage - Emergency Opening (201.130),0,0,330,330,Active,In San Diego County at various locations to secure bridge abutments
MB001092,11,SD,67,R1.8,R1.8,3A430,1121000162.0,,03/09/21,Major Damage - Emergency Opening (201.130),0,0,0,0,Active,In San Diego County in Santee at the Santee Maintenance Station air quality health and safety
MB001093,11,SD,78,,,3A429,1121000158.0,,,Facilities (201.352),166,0,333,499,Active,In San Diego County at the Escondido Maintenance Station paving
MB001094,11,SD,5,,,3A428,1121000157.0,,,Facilities (201.352),166,0,333,499,Active,In San Diego County at the Carlsbad Maintenance Station paving
MB001095,11,SD,67,,,3A426,1121000154.0,,,Facilities (201.352),166,0,333,499,Active,In San Diego County at the Santee Maintenance Station upgrade wash rack.
MB001096,11,SD,8,,,3A425,1121000152.0,,,Facilities (201.352),166,0,333,499,Active,In San Diego County at the Boulevard Maintenance Station paving.
MB001097,11,SD,805,2.6,2.9,3A423,1121000150.0,,,Pavement (201.122),54,0,260,314,Active,In San Diego County in San Diego at the Palm Avenue onramp to southbound I-805 to rehab onramp
MB001108,11,SD,15,,,3A084,1118000007.0,,,Roadside (201.235),75,0,150,225,Active,In San Diego County in San Diego
MB001109,11,SD,15,,,3a086,1118000014.0,,,Roadside (201.235),45,0,140,185,Active,In San Diego County in San Diego
MB001129,11,SD,67,,,3A427,1121000155.0,,,Facilities (201.352),166,0,333,499,Active,In San Diego Co in Santee at the Santee Mtc Station to install canopy
MB001130,11,SD,805,,,3A434,1121000167.0,,,Safety - SI (201.010),20,0,104,124,Active,In San Diego County in San Diego from 0.88 miles west to 0.48 miles west of Harbison Canyon Undercrossing to grind pavement
MB001131,11,SD,8,,,3A351,1121000217.0,,,Safety - SI (201.010),38,0,250,288,Active,In San Diego County in San Diego at the westbound onramp from Mission Center Road. Apply high friction surface treatment.
MB001132,11,IMP,98,,,3A444,1121000190.0,,,Facilities (201.352),60,0,333,393,Active,In Imperial County at the Midway Maintenance Station to install security fence
MB001133,11,SD,5,,,3A443,1121000188.0,,,Facilities (201.352),60,0,333,393,Active,In San Diego County in the city of Chula Vista at the Chula Vista Maintenance Station construct drainage ditch
MB001134,11,SD,78,,,3A401,1121000104.0,,,Safety - SI (201.010),54,0,300,354,Active,In San Diego County in the city of Oceanside from El Camino Real to Snead Drive to construct concrete barrier
MB001136,11,IMP,98,,,3A378,1121000072.0,,,Facilities (201.352),60,0,333,393,Active,In Imperial County at the Midway Maintenance Station to install trailer
MB001137,11,SD,5,,,3A445,1121000191.0,,,Facilities (201.352),60,0,333,393,Active,"In San Diego County at the Chula Vista, Kearny Mesa, and Santee Maintenance Stations. Install sweeper bay dust control system."
MB001138,11,SD,5,,,3A437,1121000180.0,,,Pavement (201.120),40,0,333,373,Active,In San Diego County in the city of San Diego on southbound I-5 at Sorrento Valley Road. Slab Replacement.
MB001139,11,SD,5,,,3A405,1121000114.0,,,Safety - SI (201.010),50,0,200,250,Active,In San Diego County Near Oceanside from Southbound Off-Ramp to Harbor Drive to 0.2 Mile North of Camp Del Mar Overcrossing. Install MGS.
MB001144,11,SD,15,M15.9,M16.6,2N004,1117000134.0,,,Drainage (201.151),45,0,250,295,Active,In San Diego County in San Diego from Mira Mesa Blvd to 0.6 mile north of Mira Mesa Blvd. Repair Culvert.
MB001145,11,IMP,115,35.2,35.235,3A289,1120000076.0,,,Pavement (201.120),22,0,120,142,Active,In Imperial County in the city of Calipatria at the SR-115 and SR-111 intersection. Update signs.
MB001146,11,SD,5,9.1,9.1,3A288,1120000070.0,,,Facilities (201.352),63,0,314,377,Active,In San Diego County at the Chula Vista Maintenance Station. Pavement Rehabilitation.
MB001147,11,SD,163,2.69,2.69,3A356,1120000229.0,,,Safety - SI (201.010),45,0,300,345,Active,In San Diego County in San Diego from I-5 to Washington Street. Slope Paving.
MB001148,11,SD,5,R49.9,R49.9,3A360,1120000259.0,,,Major Damage - Emergency Opening (201.130),0,0,300,300,Active,In San Diego County in the city of Carlsbad just south of Carlsbad Village Drive. Repair washout.
MB001149,11,SD,78,12.291,12.291,3A364,1121000002.0,,,Roadside (201.235),30,0,200,230,Active,In San Diego County in the city of San Marcos at the WB 78 offramp to San Marcos Boulevard. Concrete Barrier.
MB001151,11,SD,15,0.405,0.405,3A363,1120000266.0,,,Major Damage - Emergency Opening (201.130),0,0,300,300,Active,In San Diego County in the city of San Diego at the SB15 to NB5 connector. Repair Washout.
MB001152,11,SD,15,R30.81,R30.81,3A371,1121000030.0,,,Major Damage - Emergency Opening (201.130),0,0,320,320,Active,In San Diego County in the city of Escondido at the Escondido Flood Control Channel Bridge (57-0810L). Replace abutment joint and repair deck spalls.
MB001153,11,SD,805,21.8,21.8,3A374,1121000050.0,,,Facilities (201.352),60,84,333,477,Active,In San Diego County in the city of San Diego at the Kearny Mesa Maintenance Station. Upgrade HVAC and Rest Solar Panels.
MB001154,11,SD,805,21.8,21.8,3A375,1121000052.0,,,Major Damage - Emergency Opening (201.130),0,0,60,60,Active,In San Diego County in the city of San Diego at the Transportation Management Center. Repair HVAC.
MB001155,11,SD,5,R48.68,R48.68,3A376,1121000059.0,,,Major Damage - Emergency Opening (201.130),0,0,330,330,Active,In San Diego County in the City of Carlsbad at the Agua Hedionda Lagoon Bridge (Br. No. 57-0282). Repair bridge deck.
MB001156,11,SD,67,R3.3,R3.8,3A406,1121000116.0,,04/09/21,Safety - SI (201.010),0,0,0,0,Active,In San Diego County in Santee from 0.6 miles southto 0.1 miles south of Riverford Road Undercrossing. Pavement rehabilitation.
MB001157,11,SD,5,R1.0,R61.0,3A407,1121000117.0,,,Major Damage - Emergency Opening (201.130),0,0,330,330,Active,In San Diego County at various locations. Repair guardrail.
MB001158,11,SD,15,M26.425,R30.617,3A414,1121000130.0,,,Major Damage - Emergency Opening (201.130),45,0,100,145,Active,In San Diego County from Del Lago Blvd to Hale Avenue. Install Left Exit Signs.
MB001159,11,SD,805,2.9,3.34,3A424,1121000151.0,,,Pavement (201.122),54,0,300,354,Active,In San Diego County in the city of San Diego at the Palm Avenue onramp to NB I-805. Ramp pavement rehab.
MB001160,11,IMP,111,29.5,29.5,3A439,1121000182.0,,,Major Damage - Emergency Opening (201.130),0,0,300,300,Active,In Imperial County on SR-111 at the Alamo River Bridge. Clear debris and vegetation.
MB001161,11,SD,125,,,3A233,1119000101.0,,,Pavement (201.122),45,0,290,335,Active,In San Diego County in and near Lemon Grove from 0.2 mile north of Troy Street Overcrossing to 15/94 connector. Repair pavement.
MB001162,11,SD,5,,,3A195,1119000007.0,,,Pavement (201.122),56,0,310,366,Active,In San Diego County just south of the Santa Margarita bridge. Replace approach slabs.
MB001163,11,SD,5,,,3A191,1118000271.0,,,Safety - SI (201.010),28,0,156,184,Active,In San Diego county on NB & SB 5 from Harbor Drive to Cristianitos Road. Upgrade signs.
MB001172,11,SD,8,,,3A447,1121000194.0,,,Facilities (201.352),60,0,333,393,Active,In San Diego County at the Decanso Maintenance Station (5726) and Boulevard Maintenance Station (5703)
MB001173,11,SD,15,,,3A084,1118000007.0,,,Facilities (201.352),54,0,310,364,Active,In San Diego County in San Diego
MB001174,11,SD,163,,,3A104,1118000051.0,,,Mobility - ADA (201.361),20,0,50,70,Active,In San Diego County in the City of San Diego at SR-163 Southbound offramp to Mercury Street
MB001175,11,SD,8,,,30001,1115000163.0,,,Safety - SI (201.010),45,0,250,295,Active,"In San Diego County in San Diego, on Route 8 on the westbound on ramp from northbound Fairmont Avenue. Ramp Pavement Surface Treatment."
MB001176,11,SD,79,,,,,,,Facilities (201.352),74,10,300,384,Active,In San Diego County in Warner Springs at the Warner Unified School District Entrance
MB001181,11,SD,15,,,,,,,Drainage (201.151),40,0,250,290,Active,In San Diego County in the city of San Diego at the Camino del Rio south onramp to southbound I-15
MB001182,11,IMP,8,,,3A349,1120000215.0,,,Mobility - TMS (201.315),54,0,300,354,Active,In Imperial County in the City of El Centro west of Dogwood OC. Install CMS.
MB001184,11,SD,5,,,3A349,1120000209.0,,,Pavement (201.120),54,0,300,354,Active,In San Diego County in the City of Oceanside on Route 005 from PM: R 56.341 to R 56.381. Pavement Rehabilitation.
MB001185,11,IMP,98,,,,,,,Mobility - TMS (201.315),25,0,100,125,Active,In Imperial County on Rte 98
MB001186,11,SD,5,,,3A339,1120000205.0,,,Safety - Collision Reduction (201.015),15,0,80,95,Active,In San Diego County in the City of San Diego at the 8th Street UC. Place rumble strips and install MGS.
MB001187,11,SD,5,,,,,,,Safety - Collision Reduction (201.015),30,0,200,230,Active,In San Diego County at the San Onofre CVEF northbound and southbound
MB001188,11,SD,5,,,,,,,Mobility - TMS (201.315),30,0,150,180,Active,In San Diego Co
MB001189,11,SD,15,,,,,,,Safety - Collision Reduction (201.015),15,0,100,115,Active,In San Diego Co
MB001190,11,SD,15,,,,,,,Safety - Collision Reduction (201.015),10,0,50,60,Active,In San Diego Co
MB001191,11,SD,76,,,3A198,1119000021.0,,,Roadside (201.235),45,0,300,345,Active,In San Diego County on SR-76 at PM: 42.6. Rock Scaling.
MB001192,11,IMP,8,,,3A350,1120000216.0,,,Safety - SI (201.010),54,0,330,384,Active,In Imperial County on eastbound Interstate 8 at the approach to the All American Canal Bridge (Br. 58-0306R). Restore Pavement profile.
MB001193,11,SD,163,,,3A330,1120000233.0,,,Roadside (201.235),40,0,250,290,Active,In San Diego County in San Diego 0.3 South of Mesa College Drive to the Mesa College Drive overcrossing. Slope Paving.
MB001194,11,SD,5,,,3A338,1120000204.0,,,Roadside (201.235),30,0,200,230,Active,In San Diego County in San Diego at the I-5 and SR-163 interchange. Concrete Barrier.
MB001195,11,SD,805,,,,,,,Pavement (201.122),30,0,200,230,Active,In San Diego County in the city of Chula Vista at the southbound offramp to eastbound H Street
MB001196,11,SD,5,,,,,,,Pavement (201.122),30,0,200,230,Active,In San Diego County in the city of San Diego at the southbound offramp to L Street
MB001197,11,SD,78,,,,,,,Pavement (201.122),54,0,300,354,Active,In San Diego County in the city of San Marcos at the Nordahl Road eastbound offramp and westbound onramp
MB001198,11,SD,78,,,,,,,Pavement (201.122),25,0,100,125,Active,In San Diego County in the city of San Marcos at the eastbound route 78 offramp to Twin Oaks Valley Road
MB001199,11,SD,5,,,3A337,1120000203.0,,,Roadside (201.235),45,0,300,345,Active,In San Diego County in San Diego at the I-5 and SR-75 interchange. Concrete Barrier.
MB001200,11,SD,8,T0.466,12.6,3A438,1121000181.0,,,Major Damage - Emergency Opening (201.130),60,0,333,393,Active,In San Diego County in the city of San Diego on I-8 from Sunset Cliffs Boulevard to 8/163 Separation and on Route 163 at Washington Street. Tree Trimming Fire prevention.
MB001201,11,IMP,86,43.5,60.0,3A449,1121000197.0,,,Major Damage - Emergency Opening (201.130),0,0,330,330,Active,In Imperial County on Route 86 from just south of Route 78 to Treadwell Bnd/Desert Palm Avenue. Repair failed pavement.
MB001202,11,IMP,111,40.7,65.0,3A448,1121000196.0,,,Major Damage - Emergency Opening (201.130),0,0,330,330,Active,In Imperial County on Route 111 from Beal Road to 86th Avenue. Repair failed pavement.
MB001203,11,SD,5,R14.077,R22.877,3A450,1121000198.0,,,Major Damage - Emergency Opening (201.130),0,0,330,330,Active,In San Diego County in the city of San Diego from Dewey Street to the 5/163 Separation and from Washington Street to Mission Bay Drive. Trim trees for fire prevention.
MB001213,11,SD,78,,,3A431,1121000164.0,,,Drainage (201.151),50,0,330,380,Active,In San Diego County just 0.3 miles west of Twin Oaks Valley Road. Clean debris and silt from box culvert.
MB001216,11,SD,805,,,3A417,1121000133.0,,,Mobility - ADA (201.361),51,0,300,351,Active,In San Diego County in the City of San Diego at the Traffic Management Center (TMC). ADA Ramp.
MB001217,11,SD,94,,,3A404,1121000110.0,,,Pavement (201.122),29,0,300,329,Active,In San Diego County in the city of San Diego at the eastbound Route 94 offramp to Euclid Avenue. Ramp Pavement Rehabilitation.
MB001218,11,SD,94,,,3A399,1121000099.0,,,Pavement (201.122),45,0,300,345,Active,In San Diego County in the city of San Diego at the eastbound Route 94 connector to southbound Route 15. Ramp pavement rehabilitation.
MB001219,11,SD,94,,,3A311,1120000174.0,,,Pavement (201.122),159,0,300,459,Active,In San Diego County in the City of San Diego from the 28th street to eastbound 94 onramp. Ramp Pavement Rehabilitation.
MB001220,11,SD,67,,,3A198,1119000121.0,,,Roadside (201.235),79,0,330,409,Active,In San Diego County on SR-67 between Cloudy Moon Drive and Rock House Road. Rock Scaling.
MB001221,11,SD,52,,,3A385,1121000084.0,,,Mobility - TMS (201.315),35,10,100,145,Active,In San Diego County in Santee at SR-52 and Cuyamaca Street. HUB 11 Fiber Connection to MTS.
MB001222,11,SD,163,,,3A287,1120000069.0,,,Pavement (201.122),59,0,295,354,Active,In San Diego County in San Diego on SR-163 at the WB I-8 to SB 163 connector. Repair pavement profile.
MB001224,11,SD,15,,,3A451,1121000215.0,,,Signs and Lighting (201.170),20,0,200,220,Active,In San Diego County in San Diego from 0.4 miles north of Pomerado Road to West Valley Parkway in Escondido Install signs.
MB001232,11,SD,15,,,3A452,1121000216.0,,,Signs and Lighting (201.170),54,0,300,354,Active,In San Diego County from Mesa Rock Road to 0.4 miles south of Rainbow Glen Road. Install Signs.
MB001233,11,SD,5,,,3A453,1121000217.0,,,Signs and Lighting (201.170),30,0,150,180,Active,In San Diego County in San Diego 0.2 miles south of Carmel Valley Road. Relocate Electrical Cabinet.
MB001234,11,SD,5,,,3A454,1121000218.0,,,Safety - SI (201.010),30,0,200,230,Active,In San Diego County at the San Onofre CVEF northbound and southbound. Install Signs.
MB001235,11,IMP,98,,,3A339,1120000205.0,,,Safety - SI (201.010),60,0,200,260,Active,In Imperial County in the city of Calexico from East Rivera Avenue to 0.2 miles east of East Rivera Avenue. Signal Heads.
MB001236,11,SD,5,,,3A343,1120000209.0,,,Pavement (201.120),56,0,300,356,Active,In San Diego County on I-5 0.1 miles south of the Santa Margarita River. Repair pavement.
MB001237,11,IMP,8,,,3A349,1120000215.0,,,Mobility - Operational Improvements (201.310),80,0,300,380,Active,In Imperial County in the City of El Centro 0.5 miles west of Dogwood OC. Install CMS.
MB001238,11,SD,15,,,3A457,1121000221.0,,,Drainage (201.151),40,0,250,290,Active,In San Diego County in the city of San Diego at the Camino del Rio south onramp to southbound I-15. Repair erosion.
MB001239,11,SD,125,,,3A458,1121000222.0,,,Pavement (201.120),45,0,300,345,Active,In San Diego County in the city of La Mesa at the SB 125 to SB 125 connector. Pavement Rehabilitation.
MB001240,11,SD,79,,,3A459,1121000224.0,,,Drainage (201.151),54,0,300,354,Active,In San Diego County in Warner Springs at the Warner Unified School District Entrance. Construct drainage.
